samp_id,date,DEPARTAMENTO,PROVINCIA,DISTRITO,LOCALIDAD,ESPECIE,RESULTADO.FINAL,PDL,SES_median,SES_mode,lon,lat
2015_231,2015-06-15,AREQUIPA,AREQUIPA,SOCABAYA,C. MI TRABAJO,CAN,NEGATIVO,1.25.22,B,B,-71.5346227547186, -16.4478288934151
2015_230,2015-06-15,AREQUIPA,AREQUIPA,C. COLORADO,LA LIBERTAD,CAN,NEGATIVO,NA,NA,NA,NA,NA
2015_232,2015-06-18,AREQUIPA,AREQUIPA,SOCABAYA,BELLAPAMPA,CAN,NEGATIVO,1.25.21,B,B,-71.5406319030108, -16.4538268045912
2015_233,2015-06-19,AREQUIPA,AREQUIPA,SOCABAYA,LA CAMPIÑA,CAN,NEGATIVO,1.25.34,B,B,-71.5223159777983, -16.4588518360258
2015_239,2015-06-19,AREQUIPA,AREQUIPA,SOCABAYA,PAISAJISTA,CAN,NEGATIVO,1.25.21,B,B,-71.5406319030108, -16.4538268045912
2015_234,2015-06-19,AREQUIPA,AREQUIPA,PAUCARPATA,M. GRAU,CAN,NEGATIVO,NA,NA,NA,NA,NA
2015_235,2015-06-19,AREQUIPA,AREQUIPA,PAUCARPATA,C. BLANCA,CAN,NEGATIVO,NA,NA,NA,NA,NA
2015_236,2015-06-19,AREQUIPA,AREQUIPA,PAUCARPATA,C. BLANCA,CAN,NEGATIVO,NA,NA,NA,NA,NA
2015_237,2015-06-19,AREQUIPA,AREQUIPA,PAUCARPATA,C. BLANCA,CAN,NEGATIVO,NA,NA,NA,NA,NA
2015_238,2015-06-19,AREQUIPA,AREQUIPA,SOCABAYA,SALAVERRY,CAN,NEGATIVO,1.25.1,C,C,-71.5377483554, -16.4337092542372
2015_244,2015-06-22,AREQUIPA,AREQUIPA,PAUCARPATA,J. CHAVEZ,CAN,NEGATIVO,1.13.96,C,C,-71.4961356053873, -16.4130161170882
2015_245,2015-06-22,AREQUIPA,AREQUIPA,CAYMA,ACEQUIA ALTA,CAN,NEGATIVO,1.3.36,B,B,-71.5417559370768, -16.3609552525431
2015_247,2015-06-23,AREQUIPA,AREQUIPA,CAYMA,A. ALTA,CAN,NEGATIVO,1.3.36,B,B,-71.5417559370768, -16.3609552525431
2015_249,2015-06-25,AREQUIPA,AREQUIPA,J.L.B. Y R,S. BOLIVAR,CAN,NEGATIVO,1.8.12,C,C,-71.5110868089567, -16.4445145979982
2015_248,2015-06-25,AREQUIPA,AREQUIPA,C. COLORADO,LA LIBERTAD,CAN,NEGATIVO,NA,NA,NA,NA,NA
2015_250,2015-06-25,AREQUIPA,AREQUIPA,SOCABAYA,SOCABAYA,CAN,NEGATIVO,NA,NA,NA,NA,NA
2015_251,2015-06-25,AREQUIPA,AREQUIPA,SOCABAYA,S. MARTIN,CAN,NEGATIVO,1.25.45,B,B,-71.5317702209777, -16.4417029838283
2015_252,2015-06-25,AREQUIPA,AREQUIPA,SOCABAYA,S. MARTIN,CAN,NEGATIVO,1.25.45,B,B,-71.5317702209777, -16.4417029838283
2015_259,2015-06-26,AREQUIPA,AREQUIPA,A.S.A.,LOS EUCALIPTOS,CAN,NEGATIVO,1.1.27,C,C,-71.5251071540735, -16.3752891102096
2015_258,2015-06-27,AREQUIPA,AREQUIPA,PAUCARPATA,NUEVO PERU,CAN,NEGATIVO,1.13.60,C,C,-71.4974650036808, -16.4247010420957
2015_256,2015-06-30,AREQUIPA,AREQUIPA,J.L.B. Y R,SATELITE CHICO,CAN,NEGATIVO,1.8.23,B,B,-71.5341720493971, -16.4330874048713
2015_260,2015-06-30,AREQUIPA,AREQUIPA,CHARACATO,CHARACATO,CAN,NEGATIVO,NA,NA,NA,NA,NA
2015_261,2015-07-01,AREQUIPA,AREQUIPA,PAUCARPATA,C. VALLEJO,CAN,NEGATIVO,1.13.80,B,B,-71.5060380975854, -16.4193317248622
2015_262,2015-07-01,AREQUIPA,AREQUIPA,PAUCARPATA,BUENA VISTA III,CAN,NEGATIVO,1.13.14,E,E,-71.4849111195033, -16.4309512263245
2015_263,2015-07-01,AREQUIPA,AREQUIPA,PAUCARPATA,MALECON ARICA,CAN,NEGATIVO,1.13.63,C,C,-71.5021696963529, -16.4239330501923
2015_264,2015-07-01,AREQUIPA,AREQUIPA,C. COLORADO,A. AV. CACERES,CAN,NEGATIVO,NA,NA,NA,NA,NA
2015_265,2015-07-01,AREQUIPA,AREQUIPA,J.L.B. Y R,DOLORES,CAN,NEGATIVO,1.8.32,B,B,-71.522708521795, -16.4381430559274
2015_266,2015-07-03,AREQUIPA,AREQUIPA,M. MELGAR,G. SAN MARTIN,CAN,NEGATIVO,1.10.37,C,C,-71.4963385419103, -16.4026411526127
2015_267,2015-07-03,AREQUIPA,AREQUIPA,M. MELGAR,G. SAN MARTIN,CAN,NEGATIVO,1.10.37,C,C,-71.4963385419103, -16.4026411526127
2015_268,2015-07-03,AREQUIPA,AREQUIPA,M. MELGAR,G. SAN MARTIN,CAN,NEGATIVO,1.10.37,C,C,-71.4963385419103, -16.4026411526127
2015_269,2015-07-03,AREQUIPA,AREQUIPA,YURA,C. DE DIOS,CAN,NEGATIVO,NA,NA,NA,NA,NA
2015_270,2015-07-03,AREQUIPA,AREQUIPA,YURA,C. DE DIOS,CAN,NEGATIVO,NA,NA,NA,NA,NA
2015_271,2015-07-03,AREQUIPA,AREQUIPA,YURA,C. DE DIOS,CAN,NEGATIVO,NA,NA,NA,NA,NA
2015_272,2015-07-03,AREQUIPA,AREQUIPA,YURA,C. DE DIOS,CAN,NEGATIVO,NA,NA,NA,NA,NA
2015_276,2015-07-06,AREQUIPA,AREQUIPA,CAYMA,AV CHACHANI,CAN,NEGATIVO,1.1.43,C,C,-71.5024384894026, -16.3689494037506
2015_281,2015-07-07,AREQUIPA,AREQUIPA,A.S.A.,R. PRIALE,CAN,NEGATIVO,1.1.10,B,B,-71.5204734445962, -16.3768925960692
2015_283,2015-07-07,AREQUIPA,AREQUIPA,SOCABAYA,CHUCA,CAN,NEGATIVO,1.25.31,D,D,-71.520519777855, -16.4681287756343
2015_285,2015-07-07,AREQUIPA,AREQUIPA,PAUCARPATA,CALLE COLON,CAN,NEGATIVO,1.8.30,B,B,-71.5105133050509, -16.4389806871288
2015_286,2015-07-07,AREQUIPA,AREQUIPA,PAUCARPATA,AV JESUS,CAN,NEGATIVO,1.13.78,B,B,-71.5095518021037, -16.4153778220558
2015_288,2015-07-07,AREQUIPA,AREQUIPA,MIRAFLORES,R. PALMA,CAN,NEGATIVO,1.11.18,C,C,-71.511720456436, -16.3819026079309
2015_280,2015-07-07,AREQUIPA,AREQUIPA,A.S.A.,A.S.A,CAN,NEGATIVO,NA,NA,NA,NA,NA
2015_284,2015-07-07,AREQUIPA,AREQUIPA,SOCABAYA,SAN MARTIN,CAN,NEGATIVO,1.25.45,B,B,-71.5317702209777, -16.4417029838283
2015_287,2015-07-07,AREQUIPA,AREQUIPA,YANAHUARA,YANAHUARA,CAN,NEGATIVO,1.27.7,A,A,-71.5417325815815, -16.3880302019801
2015_289,2015-07-07,AREQUIPA,AREQUIPA,MIRAFLORES,JUAN XXIII,CAN,NEGATIVO,NA,NA,NA,NA,NA
2015_290,2015-07-07,AREQUIPA,AREQUIPA,MIRAFLORES,JUAN XXIII,CAN,NEGATIVO,NA,NA,NA,NA,NA
2015_291,2015-07-07,AREQUIPA,AREQUIPA,MIRAFLORES,JUAN XXIII,CAN,NEGATIVO,NA,NA,NA,NA,NA
2015_292,2015-07-07,AREQUIPA,AREQUIPA,C. COLORADO,S.R PACHACUTEC,CAN,NEGATIVO,NA,NA,NA,NA,NA
2015_293,2015-07-07,AREQUIPA,AREQUIPA,C. COLORADO,M. CASTILLA,CAN,NEGATIVO,1.4.14,C,C,-71.568027940975, -16.3920671798173
2015_294,2015-07-07,AREQUIPA,AREQUIPA,C. COLORADO,M. CASTILLA,CAN,NEGATIVO,1.4.14,C,C,-71.568027940975, -16.3920671798173
2015_297,2015-07-08,AREQUIPA,AREQUIPA,PAUCARPATA,GUARDIA CIVIL,CAN,NEGATIVO,1.13.69,B,B,-71.5121076590336, -16.4231926346224
2015_296,2015-07-08,AREQUIPA,AREQUIPA,YANAHUARA,YANAHUARA,CAN,NEGATIVO,1.27.7,A,A,-71.5417325815815, -16.3880302019801
2015_304,2015-07-09,AREQUIPA,AREQUIPA,A.S.A.,A.J. DE SUCRE,CAN,NEGATIVO,1.1.7,C,C,-71.5248181070756, -16.3802727596014
2015_305,2015-07-09,AREQUIPA,AREQUIPA,TIABAYA,POZO VALDIVIA,CAN,NEGATIVO,1.24.1,B,B,-71.5904703906437, -16.4486654398802
2015_298,2015-07-09,AREQUIPA,AREQUIPA,CAYMA,CAYMA,CAN,NEGATIVO,1.3.5,B,B,-71.5486269577525, -16.3877358829383
2015_299,2015-07-09,AREQUIPA,AREQUIPA,CAYMA,CAYMA,CAN,NEGATIVO,1.3.5,B,B,-71.5486269577525, -16.3877358829383
2015_300,2015-07-09,AREQUIPA,AREQUIPA,CAYMA,CAYMA,CAN,NEGATIVO,1.3.5,B,B,-71.5486269577525, -16.3877358829383
2015_302,2015-07-09,AREQUIPA,AREQUIPA,YANAHUARA,YANAHUARA,CAN,NEGATIVO,1.27.7,A,A,-71.5417325815815, -16.3880302019801
2015_303,2015-07-09,AREQUIPA,AREQUIPA,A.S.A.,VISTA ALEGRE,CAN,NEGATIVO,1.1.24,C,C,-71.5309665394811, -16.3797865777942
2015_309,2015-07-10,AREQUIPA,AREQUIPA,PAUCARPATA,15aug2023,CAN,NEGATIVO,1.13.95,C,C,-71.5001396071035, -16.4115782436939
2015_310,2015-07-10,AREQUIPA,AREQUIPA,PAUCARPATA,M. GRAU A,CAN,NEGATIVO,1.13.100,C,C,-71.4886862378291, -16.4069970091008
2015_314,2015-07-10,AREQUIPA,AREQUIPA,CAYMA,B. AIRES,CAN,NEGATIVO,1.3.69,D,D,-71.5507190628038, -16.3536944009734
2015_316,2015-07-10,AREQUIPA,AREQUIPA,UCHUMAYO,C. VERDE,CAN,NEGATIVO,1.23.14,Undef,Undef,-71.6141474760358, -16.4505745116455
2015_317,2015-07-10,AREQUIPA,AREQUIPA,MIRAFLORES,TAHUANTINSUYO,CAN,NEGATIVO,1.11.34,D,D,-71.5082929356576, -16.3837474660416
2015_308,2015-07-10,AREQUIPA,AREQUIPA,YURA,C. DE DIOS,CAN,NEGATIVO,NA,NA,NA,NA,NA
2015_322,2015-07-13,AREQUIPA,AREQUIPA,J.L.B. Y R,SIMON BOLIVAR,CAN,NEGATIVO,1.8.12,C,C,-71.5110868089567, -16.4445145979982
2015_323,2015-07-13,AREQUIPA,AREQUIPA,J.L.B. Y R,03oct2023,CAN,NEGATIVO,1.8.11,C,C,-71.5197956199416, -16.4424973654386
2015_327,2015-07-13,AREQUIPA,AREQUIPA,MIRAFLORES,LAS PEÑAS,CAN,NEGATIVO,1.11.20,C,C,-71.5124575353358, -16.3798617194718
2015_318,2015-07-13,AREQUIPA,AREQUIPA,C. COLORADO,S.R PACHACUTEC,CAN,NEGATIVO,NA,NA,NA,NA,NA
2015_320,2015-07-13,AREQUIPA,AREQUIPA,C. COLORADO,S.R PACHACUTEC,CAN,NEGATIVO,NA,NA,NA,NA,NA
2015_337,2015-07-14,AREQUIPA,AREQUIPA,J.L.B. Y R,AV HARTLEY,CAN,NEGATIVO,1.8.63,A,A,-71.5219118094065, -16.4275113486851
2015_338,2015-07-14,AREQUIPA,AREQUIPA,J.L.B. Y R,MI PERU,CAN,NEGATIVO,1.8.14,B,B,-71.515603343633, -16.4335919749253
2015_339,2015-07-14,AREQUIPA,AREQUIPA,J.L.B. Y R,AV COLON,CAN,NEGATIVO,1.8.30,B,B,-71.5105133050509, -16.4389806871288
2015_340,2015-07-14,AREQUIPA,AREQUIPA,J.L.B. Y R,S. BOLIVAR,CAN,NEGATIVO,1.8.12,C,C,-71.5110868089567, -16.4445145979982
2015_341,2015-07-14,AREQUIPA,AREQUIPA,J.L.B. Y R,SOL Y LUNA,CAN,NEGATIVO,1.8.3,B,B,-71.5093634193249, -16.4510698777862
2015_345,2015-07-14,AREQUIPA,AREQUIPA,MIRAFLORES,VILLA ESPERANZA,CAN,NEGATIVO,1.11.26,C,C,-71.5087846554508, -16.3797951840008
2015_348,2015-07-14,AREQUIPA,AREQUIPA,SACHACA,HUARANGUILLO,CAN,NEGATIVO,1.18.22,B,B,-71.580857117151, -16.411906006938
2015_349,2015-07-14,AREQUIPA,AREQUIPA,SACHACA,C. LA APArecida,CAN,NEGATIVO,1.18.24,C,C,-71.5699755598396, -16.4207911319467
2015_352,2015-07-14,AREQUIPA,AREQUIPA,PAUCARPATA,M. GRAU A,CAN,NEGATIVO,1.13.100,C,C,-71.4886862378291, -16.4069970091008
2015_330,2015-07-14,AREQUIPA,AREQUIPA,C. COLORADO,C. COLORADO,CAN,NEGATIVO,1.4.83,B,B,-71.5550563181426, -16.3815884027432
2015_331,2015-07-14,AREQUIPA,AREQUIPA,C. COLORADO,C. COLORADO,CAN,NEGATIVO,1.4.83,B,B,-71.5550563181426, -16.3815884027432
2015_336,2015-07-14,AREQUIPA,AREQUIPA,SACHACA,SACHACA,CAN,NEGATIVO,1.18.25,A,A,-71.5688143806916, -16.4285539234444
2015_346,2015-07-14,AREQUIPA,AREQUIPA,C. COLORADO,M. CASTILLA,CAN,NEGATIVO,1.4.14,C,C,-71.568027940975, -16.3920671798173
2015_350,2015-07-14,AREQUIPA,AREQUIPA,CHARACATO,CHARACATO,CAN,NEGATIVO,NA,NA,NA,NA,NA
2015_351,2015-07-14,AREQUIPA,AREQUIPA,CHARACATO,CHARACATO,CAN,NEGATIVO,NA,NA,NA,NA,NA
2015_353,2015-07-14,AREQUIPA,AREQUIPA,YURA,C. DE DIOS,CAN,NEGATIVO,NA,NA,NA,NA,NA
2015_354,2015-07-14,AREQUIPA,AREQUIPA,C. COLORADO,APIPA,CAN,NEGATIVO,NA,NA,NA,NA,NA
2015_355,2015-07-16,AREQUIPA,AREQUIPA,M. MELGAR,G. SAN MARTIN,CAN,NEGATIVO,1.10.37,C,C,-71.4963385419103, -16.4026411526127
2015_358,2015-07-16,AREQUIPA,AREQUIPA,CAYMA,A. ALTA,CAN,NEGATIVO,1.3.36,B,B,-71.5417559370768, -16.3609552525431
2015_360,2015-07-16,AREQUIPA,AREQUIPA,HUNTER,AMP. PAMPA CUZCO,CAN,NEGATIVO,1.7.8A,D,D,-71.5584121602304, -16.4505177825871
2015_361,2015-07-16,AREQUIPA,AREQUIPA,HUNTER,BELEN,CAN,NEGATIVO,1.7.27,C,C,-71.5556177257836, -16.448652313594
2015_362,2015-07-16,AREQUIPA,AREQUIPA,HUNTER,A. FREIRE,CAN,NEGATIVO,1.7.31,D,D,-71.5499718952697, -16.4504661578481
2015_363,2015-07-16,AREQUIPA,AREQUIPA,HUNTER,A. FREIRE,CAN,NEGATIVO,1.7.31,D,D,-71.5499718952697, -16.4504661578481
2015_364,2015-07-16,AREQUIPA,AREQUIPA,HUNTER,A. FREIRE,CAN,NEGATIVO,1.7.31,D,D,-71.5499718952697, -16.4504661578481
2015_359,2015-07-16,AREQUIPA,AREQUIPA,C. COLORADO,C. COLORADO,CAN,NEGATIVO,1.4.83,B,B,-71.5550563181426, -16.3815884027432
2015_365,2015-07-16,AREQUIPA,AREQUIPA,HUNTER,BELLA AQP,CAN,NEGATIVO,1.7.52,C,C,-71.5471245591508, -16.430305023061
2015_367,2015-07-17,AREQUIPA,AREQUIPA,M. MELGAR,S. ROSA,CAN,POSITIVO,1.10.38,B,B,-71.5075388535141, -16.4080611168425
2015_369,2015-07-17,AREQUIPA,AREQUIPA,CAYMA,B. AIRES,CAN,NEGATIVO,1.3.69,D,D,-71.5507190628038, -16.3536944009734
2015_370,2015-07-17,AREQUIPA,AREQUIPA,CAYMA,B. AIRES,CAN,NEGATIVO,1.3.69,D,D,-71.5507190628038, -16.3536944009734
2015_374,2015-07-17,AREQUIPA,AREQUIPA,PAUCARPATA,M. GRAU C,CAN,NEGATIVO,1.13.105,D,D,-71.4775681166578, -16.4090775498581
2015_375,2015-07-17,AREQUIPA,AREQUIPA,SOCABAYA,SAN MARTIN,CAN,NEGATIVO,1.25.45,B,B,-71.5317702209777, -16.4417029838283
2015_378,2015-07-17,AREQUIPA,AREQUIPA,HUNTER,HUASACACHE,CAN,NEGATIVO,1.7.42,D,D,-71.5621088544675, -16.4543674245643
2015_379,2015-07-17,AREQUIPA,AREQUIPA,J.L.B. Y R,LAS ESMERALDAS,CAN,NEGATIVO,1.8.5,C,C,-71.5130994668698, -16.450953244457
2015_380,2015-07-17,AREQUIPA,AREQUIPA,J.L.B. Y R,LA PAMPILLA,CAN,NEGATIVO,1.8.88,A,A,-71.5294753503706, -16.4190134302046
2015_366,2015-07-17,AREQUIPA,AREQUIPA,M. MELGAR,M. MELGAR,CAN,NEGATIVO,1.10.2,B,B,-71.5075955609585, -16.402368289414
2015_371,2015-07-17,AREQUIPA,AREQUIPA,C. COLORADO,S. PACHACUTEC,CAN,NEGATIVO,NA,NA,NA,NA,NA
2015_372,2015-07-17,AREQUIPA,AREQUIPA,MIRAFLORES,E. MISTI,CAN,NEGATIVO,NA,NA,NA,NA,NA
2015_373,2015-07-17,AREQUIPA,AREQUIPA,MIRAFLORES,E. MISTI,CAN,NEGATIVO,NA,NA,NA,NA,NA
2015_377,2015-07-17,AREQUIPA,AREQUIPA,HUNTER,AV HONK KONG,CAN,NEGATIVO,NA,NA,NA,NA,NA
2015_408,2015-07-20,AREQUIPA,AREQUIPA,A.S.A.,AV. BRASIL,CAN,NEGATIVO,1.1.2,B,B,-71.515285084122, -16.3794216618094
2015_381,2015-07-20,AREQUIPA,AREQUIPA,PAUCARPATA,AV SALAVERRY,CAN,NEGATIVO,1.13.92,C,C,-71.5044211596086, -16.4124176593539
2015_389,2015-07-20,AREQUIPA,AREQUIPA,M. MELGAR,SANTA ROSA,CAN,NEGATIVO,1.10.38,B,B,-71.5075388535141, -16.4080611168425
2015_390,2015-07-20,AREQUIPA,AREQUIPA,M. MELGAR,ATALAYA,CAN,NEGATIVO,1.10.13,C,C,-71.5015782396812, -16.3975857522582
2015_391,2015-07-20,AREQUIPA,AREQUIPA,M. MELGAR,PUEBLO TRADIC.,CAN,NEGATIVO,1.10.2,B,B,-71.5075955609585, -16.402368289414
2015_392,2015-07-20,AREQUIPA,AREQUIPA,CAYMA,B. AIRES,CAN,NEGATIVO,1.3.69,D,D,-71.5507190628038, -16.3536944009734
2015_394,2015-07-20,AREQUIPA,AREQUIPA,J.L.B. Y R,LA FLORIDA,CAN,NEGATIVO,1.8.28,B,B,-71.5161425503837, -16.4368012310788
2015_395,2015-07-20,AREQUIPA,AREQUIPA,J.L.B. Y R,ESMERALDAS,CAN,NEGATIVO,1.8.5,C,C,-71.5130994668698, -16.450953244457
2015_396,2015-07-20,AREQUIPA,AREQUIPA,J.L.B. Y R,MI PERU,CAN,NEGATIVO,1.8.14,B,B,-71.515603343633, -16.4335919749253
2015_397,2015-07-20,AREQUIPA,AREQUIPA,J.L.B. Y R,LA FLORIDA,CAN,NEGATIVO,1.8.28,B,B,-71.5161425503837, -16.4368012310788
2015_398,2015-07-20,AREQUIPA,AREQUIPA,J.L.B. Y R,J. M. POLAR,CAN,NEGATIVO,1.8.80,A,A,-71.5187145421408, -16.4193853163696
2015_400,2015-07-20,AREQUIPA,AREQUIPA,UCHUMAYO,C. VERDE,CAN,NEGATIVO,1.23.14,Undef,Undef,-71.6141474760358, -16.4505745116455
2015_401,2015-07-20,AREQUIPA,AREQUIPA,UCHUMAYO,C. VERDE,CAN,NEGATIVO,1.23.14,Undef,Undef,-71.6141474760358, -16.4505745116455
2015_407,2015-07-20,AREQUIPA,AREQUIPA,CAYMA,URB BOLOGNESI,CAN,NEGATIVO,1.3.43,C,C,-71.5420693447487, -16.3488624586944
2015_387,2015-07-20,AREQUIPA,AREQUIPA,SACHACA,SACHACA,CAN,NEGATIVO,1.18.25,A,A,-71.5688143806916, -16.4285539234444
2015_388,2015-07-20,AREQUIPA,AREQUIPA,YANAHUARA,YANAHUARA,CAN,NEGATIVO,1.27.7,A,A,-71.5417325815815, -16.3880302019801
2015_399,2015-07-20,AREQUIPA,AREQUIPA,TIABAYA,TIABAYA,CAN,NEGATIVO,1.24.1,B,B,-71.5904703906437, -16.4486654398802
2015_404,2015-07-20,AREQUIPA,AREQUIPA,C. COLORADO,S. R. PACHACUTEC,CAN,NEGATIVO,NA,NA,NA,NA,NA
2015_405,2015-07-20,AREQUIPA,AREQUIPA,CAYMA,TOMILLA,CAN,NEGATIVO,NA,NA,NA,NA,NA
2015_409,2015-07-20,AREQUIPA,AREQUIPA,YURA,C. DE DIOS,CAN,NEGATIVO,NA,NA,NA,NA,NA
2015_410,2015-07-20,AREQUIPA,AREQUIPA,YURA,C. DE DIOS,CAN,NEGATIVO,NA,NA,NA,NA,NA
2015_413,2015-07-21,AREQUIPA,AREQUIPA,A.S.A.,V. EL MIRADOR,CAN,NEGATIVO,1.1.13,C,C,-71.5254213915654, -16.3772152705728
2015_416,2015-07-21,AREQUIPA,AREQUIPA,SOCABAYA,A. SAN AGUSTIN,CAN,NEGATIVO,1.25.12,C,C,-71.5233705487346, -16.4505331641044
2015_417,2015-07-21,AREQUIPA,AREQUIPA,CAYMA,A. ALTA,CAN,NEGATIVO,1.3.36,B,B,-71.5417559370768, -16.3609552525431
2015_424,2015-07-21,AREQUIPA,AREQUIPA,HUNTER,STA. MONICA,CAN,NEGATIVO,1.7.40,D,D,-71.5507934398038, -16.4558348569775
2015_425,2015-07-21,AREQUIPA,AREQUIPA,HUNTER,STA. MONICA,CAN,NEGATIVO,1.7.40,D,D,-71.5507934398038, -16.4558348569775
2015_426,2015-07-21,AREQUIPA,AREQUIPA,HUNTER,STA. MONICA,CAN,NEGATIVO,1.7.40,D,D,-71.5507934398038, -16.4558348569775
2015_427,2015-07-21,AREQUIPA,AREQUIPA,HUNTER,UPIS PAISAJISTA,CAN,NEGATIVO,1.7.41,C,C,-71.5580542231, -16.4621998153089
2015_428,2015-07-21,AREQUIPA,AREQUIPA,HUNTER,A. FREIRE,CAN,NEGATIVO,1.7.31,D,D,-71.5499718952697, -16.4504661578481
2015_429,2015-07-21,AREQUIPA,AREQUIPA,HUNTER,BELLA VISTA,CAN,NEGATIVO,1.7.52,C,C,-71.5471245591508, -16.430305023061
2015_430,2015-07-21,AREQUIPA,AREQUIPA,HUNTER,ALTO ALIANZA,CAN,NEGATIVO,1.7.39,C,C,-71.55333362071, -16.4556220610334
2015_412,2015-07-21,AREQUIPA,AREQUIPA,MIRAFLORES,PROGRESO,CAN,NEGATIVO,NA,NA,NA,NA,NA
2015_418,2015-07-21,AREQUIPA,AREQUIPA,C. COLORADO,SOR ANA,CAN,NEGATIVO,NA,NA,NA,NA,NA
2015_419,2015-07-21,AREQUIPA,AREQUIPA,C. COLORADO,SOR ANA,CAN,NEGATIVO,NA,NA,NA,NA,NA
2015_420,2015-07-21,AREQUIPA,AREQUIPA,C. COLORADO,SOR ANA,CAN,NEGATIVO,NA,NA,NA,NA,NA
2015_421,2015-07-21,AREQUIPA,AREQUIPA,C. COLORADO,SOR ANA,CAN,NEGATIVO,NA,NA,NA,NA,NA
2015_422,2015-07-21,AREQUIPA,AREQUIPA,C. COLORADO,C. MUNICIPAL,CAN,NEGATIVO,NA,NA,NA,NA,NA
2015_423,2015-07-21,AREQUIPA,AREQUIPA,C. COLORADO,"NAZARENO",CAN,NEGATIVO,1.4.280,C,C,-71.5493196423587, -16.3276160973787
2015_431,2015-07-21,AREQUIPA,AREQUIPA,C. COLORADO,C. COLORADO,CAN,NEGATIVO,1.4.83,B,B,-71.5550563181426, -16.3815884027432
2015_432,2015-07-21,AREQUIPA,AREQUIPA,YURA,C. DE DIOS APIPA,CAN,NEGATIVO,NA,NA,NA,NA,NA
2015_433,2015-07-21,AREQUIPA,AREQUIPA,YURA,C. DE DIOS PROFAM,CAN,NEGATIVO,NA,NA,NA,NA,NA
2015_434,2015-07-21,AREQUIPA,AREQUIPA,YURA,C. DE DIOS MILAGROS,CAN,NEGATIVO,NA,NA,NA,NA,NA
2015_436,2015-07-22,AREQUIPA,AREQUIPA,J.L.B. Y R,MANUEL PRADO,CAN,NEGATIVO,1.8.98,B,B,-71.5160721757561, -16.4130935171369
2015_437,2015-07-22,AREQUIPA,AREQUIPA,J.L.B. Y R,LA MELGARIANA,CAN,NEGATIVO,1.8.63,A,A,-71.5219118094065, -16.4275113486851
2015_438,2015-07-22,AREQUIPA,AREQUIPA,SACHACA,P. DE CAMARONES,CAN,NEGATIVO,1.18.23,B,B,-71.569499908848, -16.4094425389294
2015_439,2015-07-22,AREQUIPA,AREQUIPA,SACHACA,C. DE JESUS,CAN,NEGATIVO,1.25.4,C,C,-71.5228805618335, -16.4464814597938
2015_440,2015-07-23,AREQUIPA,AREQUIPA,J.L.B. Y R,PSJE TASAHUAYO,CAN,NEGATIVO,1.8.30,B,B,-71.5105133050509, -16.4389806871288
2015_462,2015-07-23,AREQUIPA,AREQUIPA,J.L.B. Y R,BETANIA,CAN,NEGATIVO,1.8.8,C,C,-71.5168635823539, -16.4475471520468
2015_454,2015-07-23,AREQUIPA,AREQUIPA,CERCADO,SIN FICHA,CAN,NEGATIVO,NA,NA,NA,NA,NA
2015_455,2015-07-23,AREQUIPA,AREQUIPA,CERCADO,SIN FICHA,CAN,NEGATIVO,NA,NA,NA,NA,NA
2015_456,2015-07-23,AREQUIPA,AREQUIPA,CERCADO,SIN FICHA,CAN,NEGATIVO,NA,NA,NA,NA,NA
2015_457,2015-07-23,AREQUIPA,AREQUIPA,CERCADO,SIN FICHA,CAN,NEGATIVO,NA,NA,NA,NA,NA
2015_458,2015-07-23,AREQUIPA,AREQUIPA,CERCADO,SIN FICHA,CAN,NEGATIVO,NA,NA,NA,NA,NA
2015_459,2015-07-23,AREQUIPA,AREQUIPA,CERCADO,SIN FICHA,CAN,NEGATIVO,NA,NA,NA,NA,NA
2015_460,2015-07-23,AREQUIPA,AREQUIPA,CERCADO,SIN FICHA,CAN,NEGATIVO,NA,NA,NA,NA,NA
2015_461,2015-07-23,AREQUIPA,AREQUIPA,CERCADO,SIN FICHA,CAN,NEGATIVO,NA,NA,NA,NA,NA
2015_463,2015-07-24,AREQUIPA,AREQUIPA,J.L.B. Y R,03oct2023,CAN,NEGATIVO,1.8.11,C,C,-71.5197956199416, -16.4424973654386
2015_464,2015-07-24,AREQUIPA,AREQUIPA,CERCADO,AV. LA SALUD,CAN,NEGATIVO,NA,NA,NA,NA,NA
2015_465,2015-07-27,AREQUIPA,AREQUIPA,MIRAFLORES,E. MISTI,CAN,NEGATIVO,NA,NA,NA,NA,NA
2015_467,2015-07-30,AREQUIPA,AREQUIPA,CAYMA,A. ALTA,CAN,NEGATIVO,1.3.36,B,B,-71.5417559370768, -16.3609552525431
2015_468,2015-07-30,AREQUIPA,AREQUIPA,M. MELGAR,SANTA ROSA,CAN,NEGATIVO,1.10.38,B,B,-71.5075388535141, -16.4080611168425
2015_470,2015-07-30,AREQUIPA,AREQUIPA,M. MELGAR,SANTA ROSA,CAN,NEGATIVO,1.10.38,B,B,-71.5075388535141, -16.4080611168425
2015_466,2015-07-30,AREQUIPA,AREQUIPA,A.S.A.,INDEPENDENCIA ZONA A,CAN,NEGATIVO,NA,NA,NA,NA,NA
2015_471,2015-07-30,AREQUIPA,AREQUIPA,MIRAFLORES,E. MISTI,CAN,NEGATIVO,NA,NA,NA,NA,NA
2015_475,2015-07-31,AREQUIPA,AREQUIPA,M. MELGAR,SANTA ROSA,CAN,NEGATIVO,1.10.38,B,B,-71.5075388535141, -16.4080611168425
